1,2,2-1,3-1,3-2,3-3,3-4,3-5,4,4-1,5-1,5-2,6,7,8,9,10,11,12,13,14-1,14-2,14-3,15,16,17,18,19,20-1,20-2,20-3,21,22,23,24-1,24-2,24-3,25,26-1,26-2,27,학과/전공,성별,연령,학년
1,2,,5,4,3,4,2,1,1,7,,5,5,1,3,1,1,8,2,1,2,10,1,2,4,1,1,1,7,12,2,2,1,2,4,6,4,2,2,,국어교육과,1,24,3
1,3,,4,4,2,4,4,1,1,1,,5,5,3,3,5,3,1,3,1,2,6,9,2,3,1,1,10,12,13,3,3,3,4,2,3,2,2,2,,국어교육과,2,20,3
1,1,,5,5,5,5,3,1,1,3,,5,1,5,3,1,2,1,3,1,3,8,1,2,3,1,1,1,10,9,1,2,3,4,2,6,1,2,2,,국어교육과,1,22,4
1,5,6,1,1,1,1,1,3,2,,2,5,4,4,5,4,3,5,3,2,7,8,4,2,3,1,3,10,1,9,3,3,5,1,4,6,5,1,1,,국어교육과,1,24,4
1,4,1,5,2,3,4,4,1,1,4,,5,7,5,4,4,4,1,2,1,7,9,1,2,4,1,1,19,17,4,3,5,1,6,2,4,4,1,1,,국어교육과,2,21,4
2,2,,,,3,,,2,4,,2,5,7,4,5,1,7,1,3,3,1,2,3,2,3,1,2,6,17,1,2,2,1,1,4,3,2,2,2,,국어교육과,2,21,4
1,4,3,5,5,5,5,5,1,1,3,,1,6,5,3,3,4,4,2,1,3,4,3,3,3,1,1,17,13,7,4,4,1,4,5,6,4,1,1,"경제, 정보, 기출문제 지원",국어교육과,2,22,4
1,1,6,5,5,5,5,5,1,1,3,,5,1,1,3,1,1,1,1,2,1,2,3,1,3,1,1,1,2,3,2,2,1,1,2,3,2,1,1,,국어교육과,1,23,4
1,1,,4,4,4,4,4,1,1,4,,5,5,4,3,6,3,1,1,1,4,10,1,3,2,1,1,4,2,10,4,4,1,1,4,7,4,2,2,,국어교육과,2,21,4
1,1,,4,3,3,5,4,1,1,3,,5,5,4,3,6,1,1,1,1,4,10,1,3,2,1,1,4,2,10,4,4,1,1,4,7,4,2,2,,국어교육과,2,21,4
4,2,,4,5,5,4,4,1,1,3,,5,4,4,3,5,2,1,2,1,2,3,1,1,4,1,1,1,4,17,3,3,1,4,5,6,2,2,2,,국어교육과,1,25,4
1,1,,5,5,5,5,5,1,1,3,,5,5,4,3,4,1,1,2,1,2,7,1,3,3,1,1,17,1,7,2,3,1,2,1,4,1,2,2,,국어교육과,1,23,4
1,3,,3,4,4,4,3,2,2,,5,5,3,4,1,4,4,1,2,3,4,1,9,1,2,1,2,1,12,10,2,3,1,2,4,5,3,1,2,,국어교육과,2,22,4
1,1,,5,5,5,5,5,1,1,3,,5,6,3,3,1,1,2,3,1,2,7,1,1,4,2,1,1,17,7,1,1,1,2,4,6,1,1,1,기간제 모집 알려주세요,국어교육과,2,23,4
1,4,3,4,4,3,5,3,3,2,,7,6,3,2,3,3,3,5,3,11,1,2,7,4,5,1,1,12,17,18,2,3,1,4,5,7,4,2,2,,국어교육과,1,23,4
1,2,,4,4,4,4,4,1,1,3,,6,5,3,1,5,2,3,1,2,3,1,1,2,1,1,1,19,17,1,2,2,1,2,3,1,2,2,2,,국어교육과,2,22,4
1,4,6,4,4,2,4,4,1,1,1,,5,1,4,3,4,1,1,2,1,2,3,1,1,2,1,1,9,14,17,3,3,1,5,6,4,4,1,1,,국어교육과,2,21,4
1,4,4,3,1,1,5,4,1,1,1,,5,1,4,4,1,5,1,1,1,3,7,1,1,1,1,1,6,7,2,1,2,4,1,4,6,1,2,2,,국어교육과,1,24,4
1,2,,4,4,3,5,4,1,1,3,,5,5,4,3,1,1,3,2,1,3,6,1,1,2,1,1,1,2,10,2,2,6,2,4,5,2,2,2,,국어교육과,2,21,4
5,1,,4,5,5,5,3,2,,,7,5,4,5,3,2,6,3,1,11,1,3,1,2,2,1,3,15,10,12,1,1,1,1,2,4,1,3,3,,국어교육과,2,22,4
1,1,,4,4,4,4,4,1,1,3,,5,5,3,3,4,5,1,1,1,7,6,1,2,3,1,1,4,17,19,2,3,1,1,2,4,2,2,2,,국어교육과,2,22,4
1,3,,4,4,4,4,4,2,2,,2,1,3,4,3,3,2,4,3,4,3,1,1,1,1,1,2,19,1,16,2,2,1,4,7,1,3,1,1,,국어교육과,2,22,4
1,1,,5,5,5,5,5,1,1,5,,5,3,3,2,1,3,5,2,1,2,6,1,1,3,1,1,10,4,1,2,2,1,2,5,6,2,3,3,,국어교육과,1,24,4
1,4,2,3,3,3,3,3,2,1,1,,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,3,1,1,1,1,2,3,1,1,1,,국어교육과,1,24,4
1,1,,4,4,4,4,4,1,1,1,,5,3,4,3,1,5,1,2,1,2,3,3,1,3,1,1,3,8,7,1,2,5,1,2,4,2,2,1,,국어교육과,2,21,4
1,1,,4,4,4,4,4,1,1,1,,1,5,2,3,1,2,3,2,1,2,3,1,2,1,1,1,1,3,4,2,2,1,2,4,7,1,3,3,,국어교육과,1,24,4
1,1,,5,5,5,5,5,1,1,1,,5,1,3,3,3,2,1,1,1,2,3,1,2,2,1,1,1,10,17,3,3,1,1,2,3,3,1,1,,국어교육과,2,22,4
1,1,6,1,1,1,3,1,1,1,3,,2,3,5,2,4,5,2,2,1,2,7,1,2,1,1,1,1,4,19,2,2,1,1,2,5,4,2,2,,국어교육과,1,24,4
1,1,6,5,3,2,6,3,1,1,3,,5,5,4,3,4,5,8,2,1,3,7,1,1,3,1,1,17,9,4,2,2,1,6,1,2,2,3,3,,국어교육과,2,22,4
4,2,5,4,4,4,4,4,1,1,3,,1,6,4,3,4,5,2,1,11,,,3,1,4,1,1,1,4,3,2,4,1,2,3,4,1,2,2,,유아교육,2,21,4
1,2,,4,5,5,4,4,1,1,3,,5,5,2,,4,1,2,1,1,3,6,1,2,2,1,1,4,17,8,3,4,1,2,4,1,2,3,3,,유아교육,2,22,4
4,4,4,3,3,3,3,3,2,2,,3,5,3,4,3,3,3,1,1,10,1,2,1,3,5,1,3,4,6,19,3,2,6,,,,3,1,1,,유아교육,2,22,4
4,3,4,3,4,2,3,4,3,4,,3,1,5,4,3,2,5,5,1,4,10,11,1,2,3,1,2,7,12,19,2,2,1,1,2,3,2,2,2,,유아교육,2,24,4
2,1,,4,3,2,5,4,1,3,5,,5,5,2,3,4,2,2,2,3,6,4,4,2,3,1,1,12,17,10,4,4,3,3,2,4,3,1,1,다양한 취업관련 정보와 사범대 학생을 위한 임용관련 정보 그리고 공시생을 위한 정보의 제공을 해주면 학생들이 조금 더 자주 방문할 것 같다.,유아교육,1,23,4
1,3,,5,5,5,5,5,1,1,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,3,4,2,2,2,2,3,4,2,2,2,,유아교육,2,22,3
1,1,,5,5,5,5,5,1,1,3,4,5,3,2,1,1,2,1,11,,,1,1,1,1,1,1,,,,1,1,1,2,,,4,1,1,,유아교육,2,22,4
4,3,5,3,4,4,4,4,1,2,5,,1,5,4,3,8,3,1,1,11,,,2,1,5,1,1,19,7,9,3,2,6,6,2,5,2,2,1,,유아교육,2,21,4
1,4,4,3,3,3,3,3,2,2,,3,5,1,4,2,3,2,2,2,1,2,10,6,1,1,1,1,3,12,8,3,5,4,6,5,3,2,2,2,,유아교육,2,22,4
1,1,,5,5,5,5,5,1,1,,,1,4,3,2,1,1,,1,11,,,1,1,1,1,1,,,,1,1,1,2,,,4,,,,유아교육,2,22,4
3,1,,5,5,4,4,3,1,1,3,,1,5,3,3,4,5,2,1,11,6,,1,1,4,1,1,12,17,4,3,4,2,2,4,3,3,2,2,,유아교육,2,21,4
1,2,,5,4,2,4,3,1,1,1,,4,5,5,3,4,5,1,1,11,10,4,1,1,3,1,1,8,4,19,3,3,6,4,2,5,2,2,1,,유아교육,2,22,4
1,1,,5,4,3,5,4,1,,3,,6,6,4,3,5,5,2,2,3,6,11,1,1,3,1,1,17,19,4,1,3,1,2,4,3,1,2,2,취업과 관련된 정보를 제공해주었으면 좋겠어요.,유아교육,2,21,4
1,1,,5,5,5,5,5,1,1,3,,5,5,3,2,5,2,2,1,11,,,1,1,1,1,1,,,,1,1,1,2,,,4,1,1,,유아교육,2,22,4
4,1,,5,5,5,5,5,1,1,3,,1,3,1,1,1,2,1,1,1,2,6,1,2,3,1,1,17,,,5,5,1,2,1,5,4,1,1,,유아교육,2,22,4
5,1,,5,5,5,5,5,1,1,5,,1,5,3,3,4,2,2,1,1,2,,3,1,3,1,1,19,4,1,3,3,1,2,4,3,3,2,2,,유아교육,2,22,4
3,3,,3,5,4,4,5,1,1,2,,1,6,3,2,3,5,2,3,11,,,3,1,4,1,1,1,12,19,3,4,4,3,4,5,4,2,2,,유아교육,2,22,4
2,3,2,3,5,5,5,4,1,1,4,,5,6,4,4,1,1,1,1,1,2,6,1,1,4,1,1,1,4,17,2,4,1,5,3,4,2,1,1,,유아교육,,22,
1,3,,4,4,4,5,4,1,1,4,,5,5,4,4,1,4,1,1,11,6,10,1,3,3,1,1,10,4,12,3,4,3,12,2,1,2,2,2,,유아교육,2,22,3
1,2,,5,4,4,3,4,1,1,3,,5,5,3,3,4,3,1,1,11,,,1,1,3,1,1,13,10,4,2,2,5,1,4,6,2,1,1,,유아교육,2,23,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,유아교육,,,
5,1,,4,3,3,5,3,2,4,,4,5,3,3,3,1,3,2,1,6,9,10,1,1,3,1,1,1,8,4,1,1,3,1,2,5,4,2,2,,교육학과,2,19,1
1,2,,4,4,4,4,3,1,1,1,,5,4,4,4,1,2,2,2,1,2,3,1,1,2,1,1,1,10,4,2,3,1,1,3,4,3,1,1,,교육학과,2,18,1
3,3,,3,4,3,4,3,1,1,3,6,1,3,3,5,1,3,4,2,1,2,9,1,3,2,2,1,1,5,7,3,3,1,1,4,3,2,2,2,,교육학과,1,19,1
1,2,,4,4,4,4,4,1,1,3,6,5,3,3,4,1,4,1,3,1,2,7,1,2,1,1,1,1,13,10,3,3,2,4,3,2,2,3,3,,교육학과,1,19,1
1,1,,,5,3,2,3,5,1,1,3,,5,3,3,3,5,1,3,2,1,2,7,1,1,1,1,1,1,12,2,2,2,1,4,3,7,1,2,2,교육학과,1,18,1
1,1,,5,4,2,5,3,1,1,1,,5,3,4,2,1,5,7,1,1,2,7,1,1,3,1,1,1,12,2,3,3,1,1,2,3,2,1,1,학습공간 마련,교육학과,1,20,1
1,2,,4,4,4,4,4,1,1,3,,5,3,4,3,1,1,1,2,1,2,3,1,2,2,1,1,1,10,12,2,2,1,3,2,4,2,2,2,,교육학과,2,19,1
1,1,,5,5,5,5,5,2,2,,2,1,3,4,3,4,1,2,2,3,4,1,4,2,1,4,2,1,17,7,1,1,1,1,4,2,1,1,1,,교육학과,1,18,1
2,1,,4,4,5,4,5,3,,,,1,3,4,2,1,5,1,3,1,3,4,3,1,3,1,2,1,10,19,3,3,1,5,6,3,2,2,2,,교육학과,2,18,1
1,1,,3,3,3,3,3,1,,1,,5,1,3,2,6,4,2,3,1,2,3,1,3,2,1,1,1,13,17,3,3,1,1,2,4,2,2,2,,교육학과,1,24,4
1,1,,3,3,3,3,3,1,,1,,5,1,3,2,6,4,2,3,1,2,3,1,3,2,1,1,1,13,17,3,3,1,1,2,4,2,2,2,,교육학과,1,24,4
1,2,,,,3,,,3,,,,1,3,4,2,1,2,2,1,1,2,3,1,3,2,1,1,1,3,7,1,2,4,2,4,3,3,1,2,,교육학과,1,19,2
1,2,,,,4,,,3,2,2,,1,3,4,2,1,2,2,1,1,2,3,1,1,2,1,1,1,3,7,1,2,4,2,4,3,3,1,2,,교육학과,1,20,2
1,1,,,4,,,,1,1,2,,1,3,4,2,1,2,2,1,1,2,3,1,1,2,1,1,1,3,7,1,2,4,2,4,3,3,1,2,,교육학과,2,21,2
2,1,,4,5,5,5,5,2,2,,3,1,4,2,3,4,5,1,1,3,4,5,3,2,2,1,2,19,1,7,3,3,2,2,3,7,3,1,1,,교육학과,2,20,2
2,1,,4,5,5,5,5,2,2,,3,1,4,2,3,4,5,1,1,3,4,5,3,2,2,1,2,19,2,7,3,3,2,2,4,7,3,1,1,,교육학과,2,20,2
1,1,,5,5,5,5,5,1,1,4,,5,4,4,3,1,4,3,1,1,2,3,3,5,2,4,1,1,10,13,2,2,3,4,3,7,3,2,2,,교육학과,2,19,2
1,1,,5,5,5,5,5,1,,3,,5,4,4,3,1,6,2,1,1,2,3,9,1,2,1,1,1,10,13,2,3,3,4,7,2,3,2,2,,교육학과,2,19,2
1,2,,4,5,5,5,5,1,1,,,5,4,4,3,6,4,7,2,1,2,3,1,3,1,4,1,1,10,7,3,2,1,1,4,7,2,2,2,,교육학과,1,19,2
5,1,,5,4,4,4,4,1,1,3,,5,3,3,2,5,1,4,2,1,2,3,1,2,4,1,1,2,4,3,2,2,3,5,4,7,2,2,2,,교육학과,2,22,3
1,1,,5,3,3,4,3,1,1,3,,5,3,4,2,5,1,4,2,1,3,2,1,2,4,1,1,4,7,3,2,2,3,7,5,4,3,2,2,,교육학과,1,23,3
6,1,,3,4,4,4,4,2,4,,4,5,1,4,3,2,1,2,2,3,4,2,3,2,1,4,2,4,7,8,4,4,4,2,4,7,5,1,1,"시간계획 점검 및 최신 정보 제공, 맞춤학습방법 및 프로그램 제안",교육학과,1,24,3
2,3,,2,2,3,3,3,2,2,,4,1,1,3,2,10,3,7,3,10,9,11,4,3,2,1,3,13,9,8,4,3,6,5,7,4,5,2,2,,교육학과,1,23,3
4,1,,5,5,5,5,5,1,1,4,,1,5,4,2,5,2,4,3,1,2,3,3,2,3,1,1,8,19,17,2,2,1,5,6,2,1,2,2,,교육학과,,,
1,1,,5,4,,,,1,1,1,,1,3,3,2,1,1,1,1,1,2,3,1,2,1,2,1,1,13,12,4,4,1,2,1,4,2,1,2,,교육학과,1,,3
1,2,,5,4,3,4,3,1,2,,2,5,3,3,3,5,5,2,3,3,4,1,1,1,1,1,2,19,15,4,2,3,6,2,4,6,4,2,2,,교육학과,1,22,3
1,2,,5,4,3,4,3,1,2,,2,5,3,3,3,5,5,2,3,3,4,1,1,1,1,1,2,19,15,4,2,3,6,2,4,6,4,2,2,,교육학과,1,22,3
1,2,,5,4,3,4,3,1,2,,2,5,3,3,3,5,5,2,3,3,4,1,1,1,1,1,2,19,15,4,2,3,6,2,4,6,4,2,2,,교육학과,1,22,3
3,1,,4,4,4,4,4,1,1,3,,5,6,2,2,1,1,2,1,1,3,2,1,2,3,2,1,1,10,17,3,3,1,2,3,4,2,2,2,,교육학과,2,21,3
5,3,,,,4,,,1,1,1,,5,5,2,3,5,2,1,1,1,10,8,1,1,1,1,1,1,3,7,3,3,4,2,4,3,1,2,2,,교육학과,,21,3
3,2,,3,4,4,4,5,1,4,2,,1,4,4,3,1,7,1,1,1,6,3,8,1,2,1,1,10,17,19,2,2,1,2,4,5,2,3,2,"진로상담강화/현장전문가와 멘토링, 면담",교육학과,2,22,3
1,2,,4,4,4,5,4,1,,3,,5,1,5,3,5,1,1,1,1,2,7,1,1,4,1,1,12,9,17,3,2,1,1,4,7,2,2,2,,교육학과,1,22,3
2,3,,5,5,5,5,5,2,4,,2,1,7,4,3,2,2,7,4,1,5,10,1,4,5,4,3,1,4,6,2,2,,5,6,7,,3,3,,교육학과,1,22,3
1,1,,5,5,4,5,5,1,1,3,,6,4,4,4,1,5,2,2,1,2,7,1,1,2,1,1,19,17,12,2,2,4,2,6,1,1,2,1,,교육학과,2,20,3
3,1,,4,4,4,4,4,1,1,3,,5,6,2,2,1,4,2,1,1,3,2,1,2,3,2,1,1,10,17,3,3,1,2,3,4,2,2,2,,교육학과,2,21,3
5,1,,4,3,3,5,3,2,4,,4,5,5,3,3,1,3,2,1,6,9,19,1,1,3,1,1,1,8,4,1,1,3,1,2,5,4,2,2,,교육학과,2,23,4
1,2,,4,4,4,4,3,1,1,5,,5,3,4,3,1,7,4,2,1,2,3,1,1,2,1,1,1,10,4,1,2,1,1,3,2,2,2,2,,교육학과,2,22,4
1,1,1,1,1,1,1,1,1,1,,,2,5,2,1,1,1,1,3,1,3,5,4,1,1,1,1,1,5,10,1,1,1,1,4,7,4,3,3,,교육학과,1,23,4
1,1,6,3,3,3,3,3,1,1,3,,5,2,3,2,5,2,4,2,1,2,3,1,3,3,1,1,15,17,13,4,4,,2,3,4,2,1,1,,교육학과,1,23,4
1,2,,4,4,4,4,4,1,1,,,5,5,3,2,4,2,1,2,1,3,2,1,4,3,1,1,17,19,10,3,4,1,1,5,6,1,2,2,,교육학과,2,22,4
1,1,,5,4, ,5,,1,1,1,,5,5,3,3,5,2,1,2,1,2,3,1,1,4,1,1,10,17,4,2,3,1,2,3,4,1,2,2,,교육학과,2,22,4
5,1,,5,5,5,5,5,2,4,,2,1,7,4,3,2,2,7,4,1,5,10,1,4,5,4,3,1,4,6,2,2,2,5,6,7,4,2,2,,교육학과,1,23,4
1,1,,3,3,3,3,3,1,,1,,5,1,3,2,6,4,2,3,1,2,3,1,3,2,1,1,1,13,17,3,3,1,1,2,4,2,2,2,,교육학과,1,24,4
1,3,,4,4,4,4,4,2,2,,2,5,4,5,3,1,3,1,3,1,8,2,1,2,2,1,1,1,5,2,1,2,4,4,7,2,1,1,1,,교육학과,1,23,4
1,2,,5,4,3,5,4,1,1,3,,5,3,4,3,1,5,1,2,1,2,3,1,3,3,1,1,17,8,4,2,3,3,4,5,7,2,2,2,,교육학과,2,21,4
1,2,,5,3,3,4,4,1,1,4,,5,5,5,3,4,1,2,1,1,3,2,1,1,2,1,1,10,13,4,2,3,3,2,4,3,4,1,1,,교육학과,2,21,4
1,4,2,5,3,3,5,3,1,1,3,,5,3,3,2,1,4,2,1,1,3,5,1,3,2,1,1,1,4,17,3,3,3,2,3,4,3,1,1,,교육학과,2,22,4
3,3,,4,4,4,4,4,1,3,5,,5,5,4,3,3,2,1,2,1,2,9,9,1,3,1,1,1,8,3,2,2,4,2,4,7,4,2,2,,교육학과,2,22,4
1,2,,4,5,4,4,4,1,1,3,,5,5,4,3,1,5,1,2,1,2,10,1,2,4,1,1,17,8,4,2,3,1,3,6,4,3,2,1,,교육학과,2,21,4
1,3,,3,3,3,3,3,2,2,,4,5,3,3,3,4,2,4,4,3,4,8,1,3,1,1,2,13,4,12,2,2,1,1,2,3,4,2,2,,교육학과,2,22,4
3,3,,3,3,3,3,3,2,2,,3,5,3,4,3,5,2,3,4,3,4,10,9,2,1,1,2,7,13,14,2,3,2,2,3,4,5,2,2,,교육학과,2,22,4
1,2,6,4,4,4,4,4,1,1,4,,5,5,4,3,4,2,1,2,1,3,4,3,2,3,4,1,19,13,4,2,4,5,4,7,6,2,2,2,,교육학과,2,21,4
1,1,,4,4,4,4,4,1,1,1,1,4,4,3,1,5,1,1,1,1,3,9,1,1,1,1,1,4,1,17,1,1,1,2,4,1,4,1,1,,유아교육과,2,20,2
1,1,,5,4,4,2,2,1,1,3,4,5,4,3,1,2,2,1,1,11,3,6,2,4,1,1,8,17,4,4,4,4,1,6,4,1,4,1,1,,유아교육과,2,19,2
1,3,,4,2,2,4,3,3,2,4,5,4,4,4,3,9,3,3,2,10,1,6,1,1,2,1,4,7,9,19,2,2,3,5,4,1,2,1,3,,유아교육과,2,21,2
2,3,4,3,3,3,3,3,1,4,4,,4,4,3,3,1,1,5,2,3,4,7,3,3,2,1,2,1,3,4,3,3,1,1,4,7,3,1,1,,유아교육과,2,20,2
1,2,5,4,4,4,4,4,1,1,1,,1,5,4,2,1,1,1,3,3,4,6,1,1,3,1,1,19,13,4,1,1,2,1,4,5,3,2,2,,유아교육과,2,20,2
3,2,,4,3,2,5,3,3,2,,4,1,6,5,1,1,3,8,1,11,6,3,1,2,4,1,1,13,1,10,1,2,7,3,5,2,2,2,2,,유아교육과,2,20,2
3,1,,3,5,5,5,5,1,1,4,,1,5,3,3,1,4,2,1,1,6,8,9,1,2,1,1,19,4,1,4,4,1,3,5,1,4,1,1,,유아교육과,2,20,2
1,2,,4,4,2,5,4,1,1,3,,5,3,3,4,1,4,5,2,1,2,3,8,1,4,1,1,17,4,1,2,3,1,2,5,3,1,1,1,,유아교육과,2,20,2
1,1,,5,4,4,4,4,1,1,1,,5,5,3,2,1,3,1,1,1,6,3,1,2,3,1,1,10,17,4,3,4,1,1,4,2,4,2,2,,유아교육과,2,20,2
1,2,,5,5,2,5,4,1,1,1,,5,4,5,2,8,1,1,1,11,10,,3,2,4,1,1,1,4,12,3,3,1,2,4,3,2,2,2,,유아교육과,2,20,2
1,4,2,5,4,4,5,5,1,1,4,,3,4,2,3,1,3,2,1,11,,,1,2,4,3,1,12,13,,3,4,4,1,4,5,3,2,2,,유아교육과,2,19,2
1,1,2,5,5,4,5,3,1,1,1,,5,3,4,3,1,5,2,1,11,2,6,1,3,3,1,1,4,1,17,3,3,3,4,6,2,2,2,2,,유아교육과,2,20,2
1,2,4,4,4,4,4,4,1,2,3,,2,6,2,2,1,1,4,1,1,3,8,1,3,2,4,1,1,10,4,4,4,2,2,4,6,4,2,2,,유아교육과,2,21,3
2,4,2,3,3,4,4,4,1,2,5,2,1,5,2,2,2,5,4,1,1,3,8,1,3,2,4,1,1,10,4,4,4,2,2,4,6,4,2,2,,유아교육과,2,20,3
3,2,2,4,4,4,3,4,1,2,3,,5,5,3,4,2,4,1,1,11,6,,3,2,4,1,1,17,19,8,4,5,2,2,4,7,2,2,2,,유아교육과,2,20,3
3,1,,3,4,3,4,3,3,,3,,2,5,1,1,4,1,3,1,11,,,3,1,4,1,1,17,4,19,4,4,1,3,2,4,2,2,2,,유아교육과,2,20,3
3,2,2,3,4,3,4,3,1,3,3,,1,5,1,2,1,2,3,1,11,,,3,2,2,1,1,17,7,8,4,3,7,2,4,3,3,2,2,,유아교육과,2,20,3
3,2,5,3,4,4,3,4,1,3,1,,1,1,2,5,1,2,3,1,11,3,6,1,3,4,2,2,7,3,8,2,2,1,3,1,2,4,1,1,,유아교육과,2,21,3
2,2,2,2,2,2,4,4,1,1,1,,2,5,2,2,1,2,2,1,11,6,,1,1,1,1,1,1,,,1,4,5,3,2,6,3,2,2,,유아교육과,2,21,3
1,2,4,4,4,4,4,4,1,2,1,,1,5,2,2,5,2,2,4,1,4,3,5,2,2,1,3,4,3,1,2,2,2,1,2,4,,2,2,,유아교육과,2,21,3
1,2,2,4,3,4,4,4,1,1,3,,1,5,2,2,1,1,2,2,1,7,9,5,2,3,1,2,4,7,3,2,2,3,1,5,6,2,2,2,,유아교육과,2,21,3
2,2,2,2,4,3,4,3,1,2,1,,1,5,2,1,4,2,3,2,1,5,9,2,2,3,1,2,1,7,3,3,1,3,1,2,4,4,2,2,,유아교육과,2,22,3
1,2,4,3,4,4,4,3,1,1,3,,5,5,3,4,4,1,4,2,1,3,6,3,2,3,1,1,4,5,7,2,2,1,1,5,9,2,1,2,,유아교육과,1,20,3
4,4,1,3,4,4,4,4,1,1,1,,5,2,2,2,1,2,2,1,11,,,2,1,4,3,1,,,,2,1,1,1,,,1,2,2,,유아교육과,2,21,3
2,3,,2,4,3,3,4,1,1,4,,1,3,4,2,2,4,3,1,1,2,6,9,2,3,1,1,1,4,14,2,5,1,2,7,3,3,2,2,,유아교육과,2,20,3
